Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Customer Name;Sales Agent ID;Country/Region;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity
116;CA-115259-2016_08_25;2016/08/25;2016/08/27;Second Class;RC-19960;Ryan Crowe;34;United States;Columbus;Ohio;43229;East;OFF-PA-10004965;Office Supplies;Paper;Xerox 1921;23,976;3
117;CA-115259-2016_08_25;2016/08/25;2016/08/27;Second Class;RC-19960;Ryan Crowe;34;United States;Columbus;Ohio;43229;East;OFF-EN-10002504;Office Supplies;Envelopes;Tyvek  Top-Opening Peel & Seel Envelopes, Plain White;130,464;6
118;CA-110457-2017_03_02;2017/03/02;2017/03/06;Standard Class;DK-13090;Dave Kipp;46;United States;Seattle;Washington;98103;West;FUR-TA-10001768;Furniture;Tables;Hon Racetrack Conference Tables;787,53;3
119;US-136476-2017_04_05;2017/04/05;2017/04/10;Standard Class;GG-14650;Greg Guthrie;41;United States;Bristol;Tennessee;37620;South;OFF-BI-10003650;Office Supplies;Binders;GBC DocuBind 300 Electric Binding Machine;157,794;1
120;CA-103730-2018_06_12;2018/06/12;2018/06/15;First Class;SC-20725;Steven Cartwright;7;United States;Wilmington;Delaware;19805;East;FUR-FU-10002157;Furniture;Furnishings;Artistic Insta-Plaque;47,04;3
121;CA-103730-2018_06_12;2018/06/12;2018/06/15;First Class;SC-20725;Steven Cartwright;7;United States;Wilmington;Delaware;19805;East;OFF-BI-10003910;Office Supplies;Binders;DXL Angle-View Binders with Locking Rings by Samsill;30,84;4
122;CA-103730-2018_06_12;2018/06/12;2018/06/15;First Class;SC-20725;Steven Cartwright;7;United States;Wilmington;Delaware;19805;East;OFF-ST-10000777;Office Supplies;Storage;Companion Letter/Legal File, Black;226,56;6
123;CA-103730-2018_06_12;2018/06/12;2018/06/15;First Class;SC-20725;Steven Cartwright;7;United States;Wilmington;Delaware;19805;East;OFF-EN-10002500;Office Supplies;Envelopes;Globe Weis Peel & Seel First Class Envelopes;115,02;9
124;CA-103730-2018_06_12;2018/06/12;2018/06/15;First Class;SC-20725;Steven Cartwright;7;United States;Wilmington;Delaware;19805;East;TEC-PH-10003875;Technology;Phones;KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7;68,04;7
125;US-152030-2016_12_26;2016/12/26;2016/12/28;Second Class;AD-10180;Alan Dominguez;42;United States;Houston;Texas;77041;Central;FUR-CH-10004063;Furniture;Chairs;Global Deluxe High-Back Manager's Chair;600,558;3
126;US-134614-2016_09_20;2016/09/20;2016/09/25;Standard Class;PF-19165;Philip Fox;12;United States;Bloomington;Illinois;61701;Central;FUR-TA-10004534;Furniture;Tables;Bevis 44 x 96 Conference Tables;617,7;6
127;US-107272-2019_11_05;2019/11/05;2019/11/12;Standard Class;TS-21610;Troy Staebel;2;United States;Phoenix;Arizona;85023;West;OFF-BI-10003274;Office Supplies;Binders;Avery Durable Slant Ring Binders, No Labels;2,388;2
128;US-107272-2019_11_05;2019/11/05;2019/11/12;Standard Class;TS-21610;Troy Staebel;2;United States;Phoenix;Arizona;85023;West;OFF-ST-10002974;Office Supplies;Storage;Trav-L-File Heavy-Duty Shuttle II, Black;243,992;7
129;US-125969-2018_11_06;2018/11/06;2018/11/10;Second Class;LS-16975;Lindsay Shagiari;4;United States;Los Angeles;California;90004;West;FUR-CH-10001146;Furniture;Chairs;Global Task Chair, Black;81,424;2
130;US-125969-2018_11_06;2018/11/06;2018/11/10;Second Class;LS-16975;Lindsay Shagiari;4;United States;Los Angeles;California;90004;West;FUR-FU-10003773;Furniture;Furnishings;Eldon Cleatmat Plus Chair Mats for High Pile Carpets;238,56;3
131;US-164147-2019_02_02;2019/02/02;2019/02/05;First Class;DW-13585;Dorothy Wardle;34;United States;Columbus;Ohio;43229;East;TEC-PH-10002293;Technology;Phones;Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5;59,97;5
132;US-164147-2019_02_02;2019/02/02;2019/02/05;First Class;DW-13585;Dorothy Wardle;34;United States;Columbus;Ohio;43229;East;OFF-PA-10002377;Office Supplies;Paper;Xerox 1916;78,304;2
133;US-164147-2019_02_02;2019/02/02;2019/02/05;First Class;DW-13585;Dorothy Wardle;34;United States;Columbus;Ohio;43229;East;OFF-FA-10002780;Office Supplies;Fasteners;Staples;21,456;9
134;CA-145583-2018_10_13;2018/10/13;2018/10/19;Standard Class;LC-16885;Lena Creighton;4;United States;Roseville;California;95661;West;OFF-PA-10001804;Office Supplies;Paper;Xerox 195;20,04;3
135;CA-145583-2018_10_13;2018/10/13;2018/10/19;Standard Class;LC-16885;Lena Creighton;4;United States;Roseville;California;95661;West;OFF-PA-10001736;Office Supplies;Paper;Xerox 1880;35,44;1
136;CA-145583-2018_10_13;2018/10/13;2018/10/19;Standard Class;LC-16885;Lena Creighton;4;United States;Roseville;California;95661;West;OFF-AR-10001149;Office Supplies;Art;Sanford Colorific Colored Pencils, 12/Box;11,52;4
137;CA-145583-2018_10_13;2018/10/13;2018/10/19;Standard Class;LC-16885;Lena Creighton;4;United States;Roseville;California;95661;West;OFF-FA-10002988;Office Supplies;Fasteners;Ideal Clamps;4,02;2
138;CA-145583-2018_10_13;2018/10/13;2018/10/19;Standard Class;LC-16885;Lena Creighton;4;United States;Roseville;California;95661;West;OFF-BI-10004781;Office Supplies;Binders;GBC Wire Binding Strips;76,176;3
139;CA-145583-2018_10_13;2018/10/13;2018/10/19;Standard Class;LC-16885;Lena Creighton;4;United States;Roseville;California;95661;West;OFF-SU-10001218;Office Supplies;Supplies;Fiskars Softgrip Scissors;65,88;6
140;CA-145583-2018_10_13;2018/10/13;2018/10/19;Standard Class;LC-16885;Lena Creighton;4;United States;Roseville;California;95661;West;FUR-FU-10001706;Furniture;Furnishings;Longer-Life Soft White Bulbs;43,12;14
141;CA-110366-2018_09_05;2018/09/05;2018/09/07;Second Class;JD-15895;Jonathan Doherty;37;United States;Philadelphia;Pennsylvania;19140;East;FUR-FU-10004848;Furniture;Furnishings;"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock";82,8;2
142;CA-106180-2019_09_18;2019/09/18;2019/09/23;Standard Class;SH-19975;Sally Hughsby;4;United States;San Francisco;California;94122;West;OFF-AR-10000940;Office Supplies;Art;Newell 343;8,82;3
143;CA-106180-2019_09_18;2019/09/18;2019/09/23;Standard Class;SH-19975;Sally Hughsby;4;United States;San Francisco;California;94122;West;OFF-EN-10004030;Office Supplies;Envelopes;Convenience Packs of Business Envelopes;10,86;3
144;CA-106180-2019_09_18;2019/09/18;2019/09/23;Standard Class;SH-19975;Sally Hughsby;4;United States;San Francisco;California;94122;West;OFF-PA-10004327;Office Supplies;Paper;Xerox 1911;143,7;3
145;CA-155376-2019_12_22;2019/12/22;2019/12/27;Standard Class;SG-20080;Sandra Glassco;24;United States;Independence;Missouri;64055;Central;OFF-AP-10001058;Office Supplies;Appliances;Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators;839,43;3
146;CA-110744-2017_09_07;2017/09/07;2017/09/12;Standard Class;HA-14920;Helen Andreada;4;United States;Pasadena;California;91104;West;OFF-ST-10003656;Office Supplies;Storage;Safco Industrial Wire Shelving;671,93;7
147;CA-110072-2016_10_22;2016/10/22;2016/10/28;Standard Class;MG-17680;Maureen Gastineau;34;United States;Newark;Ohio;43055;East;FUR-FU-10000521;Furniture;Furnishings;"Seth Thomas 14"" Putty-Colored Wall Clock";93,888;4
148;CA-114489-2018_12_05;2018/12/05;2018/12/09;Standard Class;JE-16165;Justin Ellison;48;United States;Franklin;Wisconsin;53132;Central;TEC-PH-10000215;Technology;Phones;Plantronics Cordless Phone Headset with In-line Volume - M214C;384,45;11
149;CA-114489-2018_12_05;2018/12/05;2018/12/09;Standard Class;JE-16165;Justin Ellison;48;United States;Franklin;Wisconsin;53132;Central;TEC-PH-10001448;Technology;Phones;Anker Astro 15000mAh USB Portable Charger;149,97;3
150;CA-114489-2018_12_05;2018/12/05;2018/12/09;Standard Class;JE-16165;Justin Ellison;48;United States;Franklin;Wisconsin;53132;Central;FUR-CH-10000454;Furniture;Chairs;Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back;1951,84;8
151;CA-114489-2018_12_05;2018/12/05;2018/12/09;Standard Class;JE-16165;Justin Ellison;48;United States;Franklin;Wisconsin;53132;Central;OFF-BI-10002735;Office Supplies;Binders;GBC Prestige Therm-A-Bind Covers;171,55;5
152;CA-158834-2018_03_13;2018/03/13;2018/03/16;First Class;TW-21025;Tamara Willingham;2;United States;Scottsdale;Arizona;85254;West;OFF-AP-10000326;Office Supplies;Appliances;Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection;157,92;5
153;CA-158834-2018_03_13;2018/03/13;2018/03/16;First Class;TW-21025;Tamara Willingham;2;United States;Scottsdale;Arizona;85254;West;TEC-PH-10001254;Technology;Phones;Jabra BIZ 2300 Duo QD Duo Corded Headset;203,184;2
154;CA-124919-2017_05_31;2017/05/31;2017/06/02;First Class;SP-20650;Stephanie Phelps;4;United States;San Jose;California;95123;West;OFF-PA-10001950;Office Supplies;Paper;Southworth 25% Cotton Antique Laid Paper & Envelopes;58,38;7
155;CA-124919-2017_05_31;2017/05/31;2017/06/02;First Class;SP-20650;Stephanie Phelps;4;United States;San Jose;California;95123;West;OFF-PA-10002254;Office Supplies;Paper;Xerox 1883;105,52;4
156;CA-124919-2017_05_31;2017/05/31;2017/06/02;First Class;SP-20650;Stephanie Phelps;4;United States;San Jose;California;95123;West;OFF-ST-10001590;Office Supplies;Storage;Tenex Personal Project File with Scoop Front Design, Black;80,88;6
157;CA-118948-2017_05_28;2017/05/28;2017/06/03;Standard Class;NK-18490;Neil Knudson;46;United States;Seattle;Washington;98105;West;OFF-AR-10001547;Office Supplies;Art;Newell 311;6,63;3
158;CA-104269-2016_03_01;2016/03/01;2016/03/06;Second Class;DB-13060;Dave Brooks;46;United States;Seattle;Washington;98115;West;FUR-CH-10004063;Furniture;Chairs;Global Deluxe High-Back Manager's Chair;457,568;2
159;CA-114104-2018_11_20;2018/11/20;2018/11/24;Standard Class;NP-18670;Nora Paige;35;United States;Edmond;Oklahoma;73034;Central;OFF-LA-10002475;Office Supplies;Labels;Avery 519;14,62;2
160;CA-114104-2018_11_20;2018/11/20;2018/11/24;Standard Class;NP-18670;Nora Paige;35;United States;Edmond;Oklahoma;73034;Central;TEC-PH-10004536;Technology;Phones;Avaya 5420 Digital phone;944,93;7
161;CA-162733-2018_05_11;2018/05/11;2018/05/12;First Class;TT-21070;Ted Trevino;4;United States;Los Angeles;California;90045;West;OFF-PA-10002751;Office Supplies;Paper;Xerox 1920;5,98;1
162;CA-119697-2017_12_28;2017/12/28;2017/12/31;Second Class;EM-13960;Eric Murdock;37;United States;Philadelphia;Pennsylvania;19134;East;TEC-AC-10003657;Technology;Accessories;Lenovo 17-Key USB Numeric Keypad;54,384;2
163;CA-154508-2018_11_16;2018/11/16;2018/11/20;Standard Class;RD-19900;Ruben Dartt;30;United States;Carlsbad;New Mexico;88220;West;OFF-EN-10001990;Office Supplies;Envelopes;Staple envelope;28,4;5
164;CA-113817-2018_11_07;2018/11/07;2018/11/11;Standard Class;MJ-17740;Max Jones;46;United States;Seattle;Washington;98115;West;OFF-BI-10004002;Office Supplies;Binders;Wilson Jones International Size A4 Ring Binders;27,68;2
165;CA-139892-2016_09_08;2016/09/08;2016/09/12;Standard Class;BM-11140;Becky Martin;42;United States;San Antonio;Texas;78207;Central;OFF-AR-10004441;Office Supplies;Art;BIC Brite Liner Highlighters;9,936;3
166;CA-139892-2016_09_08;2016/09/08;2016/09/12;Standard Class;BM-11140;Becky Martin;42;United States;San Antonio;Texas;78207;Central;TEC-MA-10000822;Technology;Machines;Lexmark MX611dhe Monochrome Laser Printer;8159,952;8
167;CA-139892-2016_09_08;2016/09/08;2016/09/12;Standard Class;BM-11140;Becky Martin;42;United States;San Antonio;Texas;78207;Central;OFF-ST-10000991;Office Supplies;Storage;Space Solutions HD Industrial Steel Shelving.;275,928;3
168;CA-139892-2016_09_08;2016/09/08;2016/09/12;Standard Class;BM-11140;Becky Martin;42;United States;San Antonio;Texas;78207;Central;FUR-CH-10004287;Furniture;Chairs;SAFCO Arco Folding Chair;1740,06;9
169;CA-139892-2016_09_08;2016/09/08;2016/09/12;Standard Class;BM-11140;Becky Martin;42;United States;San Antonio;Texas;78207;Central;OFF-AR-10002656;Office Supplies;Art;Sanford Liquid Accent Highlighters;32,064;6
170;CA-139892-2016_09_08;2016/09/08;2016/09/12;Standard Class;BM-11140;Becky Martin;42;United States;San Antonio;Texas;78207;Central;OFF-AP-10002518;Office Supplies;Appliances;Kensington 7 Outlet MasterPiece Power Center;177,98;5
171;CA-139892-2016_09_08;2016/09/08;2016/09/12;Standard Class;BM-11140;Becky Martin;42;United States;San Antonio;Texas;78207;Central;TEC-PH-10003931;Technology;Phones;JBL Micro Wireless Portable Bluetooth Speaker;143,976;3
172;CA-118962-2016_08_05;2016/08/05;2016/08/09;Standard Class;CS-12130;Chad Sievert;4;United States;Los Angeles;California;90004;West;OFF-PA-10000659;Office Supplies;Paper;Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”;20,94;3
173;CA-118962-2016_08_05;2016/08/05;2016/08/09;Standard Class;CS-12130;Chad Sievert;4;United States;Los Angeles;California;90004;West;OFF-PA-10001144;Office Supplies;Paper;Xerox 1913;110,96;2
174;CA-118962-2016_08_05;2016/08/05;2016/08/09;Standard Class;CS-12130;Chad Sievert;4;United States;Los Angeles;California;90004;West;FUR-CH-10003817;Furniture;Chairs;Global Value Steno Chair, Gray;340,144;7
175;US-100853-2016_09_14;2016/09/14;2016/09/19;Standard Class;JB-15400;Jennifer Braxton;12;United States;Chicago;Illinois;60623;Central;OFF-AP-10000891;Office Supplies;Appliances;Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center;52,448;2
176;US-100853-2016_09_14;2016/09/14;2016/09/19;Standard Class;JB-15400;Jennifer Braxton;12;United States;Chicago;Illinois;60623;Central;OFF-LA-10003148;Office Supplies;Labels;Avery 51;20,16;4
177;US-152366-2019_04_21;2019/04/21;2019/04/25;Second Class;SJ-20500;Shirley Jackson;42;United States;Houston;Texas;77036;Central;OFF-AP-10002684;Office Supplies;Appliances;Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection;97,264;4
178;US-101511-2017_11_21;2017/11/21;2017/11/23;Second Class;JE-15745;Joel Eaton;34;United States;Newark;Ohio;43055;East;FUR-CH-10004698;Furniture;Chairs;Padded Folding Chairs, Black, 4/Carton;396,802;7
179;US-101511-2017_11_21;2017/11/21;2017/11/23;Second Class;JE-15745;Joel Eaton;34;United States;Newark;Ohio;43055;East;OFF-SU-10002189;Office Supplies;Supplies;Acme Rosewood Handle Letter Opener;15,88;5
180;CA-137225-2017_12_15;2017/12/15;2017/12/19;Standard Class;JK-15640;Jim Kriz;31;United States;New York City;New York;10009;East;OFF-AR-10001940;Office Supplies;Art;Sanford Colorific Eraseable Coloring Pencils, 12 Count;3,28;1
181;CA-166191-2016_12_05;2016/12/05;2016/12/09;Second Class;DK-13150;David Kendrick;12;United States;Decatur;Illinois;62521;Central;OFF-ST-10003455;Office Supplies;Storage;Tenex File Box, Personal Filing Tote with Lid, Black;24,816;2
182;CA-166191-2016_12_05;2016/12/05;2016/12/09;Second Class;DK-13150;David Kendrick;12;United States;Decatur;Illinois;62521;Central;TEC-AC-10004659;Technology;Accessories;"Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB";408,744;7
183;CA-158274-2016_11_19;2016/11/19;2016/11/24;Second Class;RM-19675;Robert Marley;17;United States;Monroe;Louisiana;71203;South;TEC-PH-10003273;Technology;Phones;AT&T TR1909W;503,96;4
184;CA-158274-2016_11_19;2016/11/19;2016/11/24;Second Class;RM-19675;Robert Marley;17;United States;Monroe;Louisiana;71203;South;TEC-PH-10004896;Technology;Phones;Nokia Lumia 521 (T-Mobile);149,95;5
185;CA-158274-2016_11_19;2016/11/19;2016/11/24;Second Class;RM-19675;Robert Marley;17;United States;Monroe;Louisiana;71203;South;TEC-AC-10002345;Technology;Accessories;HP Standard 104 key PS/2 Keyboard;29;2
186;CA-105018-2018_11_28;2018/11/28;2018/12/02;Standard Class;SK-19990;Sally Knutson;6;United States;Fairfield;Connecticut;6824;East;OFF-BI-10001890;Office Supplies;Binders;Avery Poly Binder Pockets;7,16;2
187;CA-123260-2016_08_26;2016/08/26;2016/08/30;Standard Class;FM-14290;Frank Merwin;4;United States;Los Angeles;California;90032;West;TEC-AC-10002323;Technology;Accessories;SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card;176,8;8
188;CA-157000-2018_07_16;2018/07/16;2018/07/22;Standard Class;AM-10360;Alice McCarthy;42;United States;Grand Prairie;Texas;75051;Central;OFF-ST-10001328;Office Supplies;Storage;Personal Filing Tote with Lid, Black/Gray;37,224;3
189;CA-157000-2018_07_16;2018/07/16;2018/07/22;Standard Class;AM-10360;Alice McCarthy;42;United States;Grand Prairie;Texas;75051;Central;OFF-PA-10001950;Office Supplies;Paper;Southworth 25% Cotton Antique Laid Paper & Envelopes;20,016;3
190;CA-102281-2017_10_12;2017/10/12;2017/10/14;First Class;MP-17470;Mark Packer;31;United States;New York City;New York;10035;East;FUR-BO-10002613;Furniture;Bookcases;Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors;899,136;4
191;CA-102281-2017_10_12;2017/10/12;2017/10/14;First Class;MP-17470;Mark Packer;31;United States;New York City;New York;10035;East;TEC-PH-10001552;Technology;Phones;I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink;71,76;6
192;CA-102281-2017_10_12;2017/10/12;2017/10/14;First Class;MP-17470;Mark Packer;31;United States;New York City;New York;10035;East;OFF-PA-10000061;Office Supplies;Paper;Xerox 205;51,84;8
193;CA-102281-2017_10_12;2017/10/12;2017/10/14;First Class;MP-17470;Mark Packer;31;United States;New York City;New York;10035;East;FUR-BO-10002545;Furniture;Bookcases;Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors;626,352;3
194;CA-102281-2017_10_12;2017/10/12;2017/10/14;First Class;MP-17470;Mark Packer;31;United States;New York City;New York;10035;East;OFF-AR-10003514;Office Supplies;Art;4009 Highlighters by Sanford;19,9;5
195;CA-131457-2017_10_31;2017/10/31;2017/11/06;Standard Class;MZ-17515;Mary Zewe;4;United States;Redlands;California;92374;West;OFF-EN-10001509;Office Supplies;Envelopes;Poly String Tie Envelopes;14,28;7
196;CA-140004-2016_03_21;2016/03/21;2016/03/25;Standard Class;CB-12025;Cassandra Brandow;34;United States;Hamilton;Ohio;45011;East;OFF-AR-10004685;Office Supplies;Art;Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set;7,408;2
197;CA-140004-2016_03_21;2016/03/21;2016/03/25;Standard Class;CB-12025;Cassandra Brandow;34;United States;Hamilton;Ohio;45011;East;OFF-AR-10004027;Office Supplies;Art;Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box;6,048;3
198;CA-107720-2019_11_06;2019/11/06;2019/11/13;Standard Class;VM-21685;Valerie Mitchum;29;United States;Westfield;New Jersey;7090;East;OFF-ST-10001414;Office Supplies;Storage;Decoflex Hanging Personal Folder File;46,26;3
199;US-124303-2019_07_06;2019/07/06;2019/07/13;Standard Class;FH-14365;Fred Hopkins;37;United States;Philadelphia;Pennsylvania;19120;East;OFF-BI-10000343;Office Supplies;Binders;"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue";2,946;2
200;US-124303-2019_07_06;2019/07/06;2019/07/13;Standard Class;FH-14365;Fred Hopkins;37;United States;Philadelphia;Pennsylvania;19120;East;OFF-PA-10002749;Office Supplies;Paper;Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page;16,056;3
201;CA-105074-2019_06_24;2019/06/24;2019/06/29;Standard Class;MB-17305;Maria Bertelson;34;United States;Akron;Ohio;44312;East;OFF-PA-10002666;Office Supplies;Paper;Southworth 25% Cotton Linen-Finish Paper & Envelopes;21,744;3
202;CA-133690-2016_08_03;2016/08/03;2016/08/05;First Class;BS-11755;Bruce Stewart;5;United States;Denver;Colorado;80219;West;FUR-TA-10004289;Furniture;Tables;BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables;218,75;2
203;CA-133690-2016_08_03;2016/08/03;2016/08/05;First Class;BS-11755;Bruce Stewart;5;United States;Denver;Colorado;80219;West;OFF-AP-10003622;Office Supplies;Appliances;Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack;2,6;1
